Departamento,Gravedad,X,Y
DURAZNO,LEVE,543240.0,6306420.0
MONTEVIDEO,LEVE,568325.0,6141750.0
CANELONES,GRAVE,586720.0,6164850.0
MONTEVIDEO,LEVE,579585.0,6142685.0
COLONIA,LEVE,381340.0,6236740.0
TREINTA Y TRES,LEVE,797565.0,6363850.0
TACUAREMBO,LEVE,548090.0,6384770.0
CERRO LARGO,SIN LESIONADOS,839860.0,6388280.0
ROCHA,LEVE,745975.0,6182770.0
COLONIA,LEVE,478660.0,6206635.0
SALTO,LEVE,409925.0,6525615.0
ARTIGAS,LEVE,551820.0,6634950.0
CERRO LARGO,GRAVE,765325.0,6415010.0
COLONIA,SIN LESIONADOS,445540.0,6191035.0
CANELONES,GRAVE,597925.0,6148985.0
MALDONADO,LEVE,668580.0,6140690.0
MALDONADO,SIN LESIONADOS,685260.0,6135550.0
MONTEVIDEO,LEVE,574560.0,6140595.0
CERRO LARGO,LEVE,764590.0,6414920.0
MONTEVIDEO,LEVE,576355.0,6137480.0
SAN JOSE,SIN LESIONADOS,543380.0,6160805.0
LAVALLEJA,GRAVE,666900.0,6246585.0
SALTO,SIN LESIONADOS,409860.0,6524935.0
ARTIGAS,GRAVE,443040.0,6652865.0
MALDONADO,LEVE,654350.0,6145190.0
CANELONES,LEVE,570945.0,6153195.0
CANELONES,LEVE,594485.0,6157805.0
RIO NEGRO,SIN LESIONADOS,378090.0,6334695.0
MONTEVIDEO,GRAVE,572440.0,6145880.0
RIVERA,GRAVE,641640.0,6569570.0
MONTEVIDEO,LEVE,576345.0,6139310.0
PAYSANDU,LEVE,399030.0,6423590.0
MONTEVIDEO,LEVE,578035.0,6139860.0
LAVALLEJA,LEVE,661190.0,6194770.0
CANELONES,LEVE,555860.0,6186690.0
CERRO LARGO,LEVE,766415.0,6432620.0
TACUAREMBO,LEVE,595895.0,6491355.0
LAVALLEJA,SIN LESIONADOS,674040.0,6217435.0
MONTEVIDEO,LEVE,573105.0,6145830.0
CANELONES,GRAVE,564135.0,6166780.0
CANELONES,SIN LESIONADOS,576350.0,6173760.0
SAN JOSE,LEVE,522975.0,6160765.0
SALTO,SIN LESIONADOS,409305.0,6527285.0
DURAZNO,GRAVE,547095.0,6367460.0
LAVALLEJA,SIN LESIONADOS,705060.0,6230605.0
COLONIA,GRAVE,481970.0,6199610.0
TACUAREMBO,SIN LESIONADOS,596295.0,6490570.0
MALDONADO,LEVE,689505.0,6130750.0
MONTEVIDEO,LEVE,570960.0,6149765.0
CERRO LARGO,SIN LESIONADOS,766140.0,6415625.0
MONTEVIDEO,LEVE,582575.0,6138370.0
TACUAREMBO,LEVE,595000.0,6491400.0
FLORIDA,SIN LESIONADOS,634120.0,6251920.0
PAYSANDU,SIN LESIONADOS,413955.0,6516805.0
CANELONES,LEVE,566500.0,6179680.0
COLONIA,LEVE,369105.0,6251430.0
CANELONES,SIN LESIONADOS,588030.0,6180960.0
LAVALLEJA,LEVE,661985.0,6195275.0
MONTEVIDEO,LEVE,573625.0,6144555.0
COLONIA,SIN LESIONADOS,442500.0,6206025.0
RIVERA,LEVE,693760.0,6516675.0
CERRO LARGO,LEVE,766680.0,6414280.0
RIO NEGRO,LEVE,378915.0,6333355.0
MONTEVIDEO,LEVE,568570.0,6140375.0
MALDONADO,LEVE,688740.0,6130945.0
CANELONES,LEVE,609695.0,6152060.0
MONTEVIDEO,SIN LESIONADOS,573670.0,6137080.0
COLONIA,SIN LESIONADOS,423260.0,6217250.0
SALTO,SIN LESIONADOS,409535.0,6527030.0
MALDONADO,SIN LESIONADOS,646800.0,6151135.0
MONTEVIDEO,LEVE,570020.0,6141880.0
CANELONES,LEVE,585920.0,6154650.0
SAN JOSE,LEVE,526545.0,6201040.0
MALDONADO,LEVE,688385.0,6129925.0
ROCHA,GRAVE,759965.0,6163910.0
MONTEVIDEO,LEVE,573180.0,6149970.0
DURAZNO,LEVE,528980.0,6319105.0
MONTEVIDEO,LEVE,574755.0,6141020.0
CANELONES,SIN LESIONADOS,570405.0,6160050.0
MONTEVIDEO,LEVE,578215.0,6145140.0
COLONIA,SIN LESIONADOS,478295.0,6206210.0
SAN JOSE,SIN LESIONADOS,557565.0,6151600.0
SAN JOSE,LEVE,552845.0,6155055.0
PAYSANDU,LEVE,398565.0,6424125.0
MALDONADO,GRAVE,688545.0,6131130.0
ARTIGAS,LEVE,551535.0,6636310.0
RIVERA,LEVE,641030.0,6579890.0
COLONIA,LEVE,458580.0,6191680.0
CANELONES,LEVE,569970.0,6153305.0
MONTEVIDEO,LEVE,574500.0,6137040.0
FLORIDA,SIN LESIONADOS,573215.0,6227710.0
SALTO,SIN LESIONADOS,410080.0,6526970.0
PAYSANDU,LEVE,399940.0,6423550.0
SALTO,LEVE,408795.0,6528535.0
MALDONADO,LEVE,697800.0,6135280.0
SORIANO,LEVE,465560.0,6251810.0
MALDONADO,GRAVE,657680.0,6142350.0
SORIANO,SIN LESIONADOS,403915.0,6320540.0
COLONIA,GRAVE,458900.0,6191425.0
CANELONES,SIN LESIONADOS,596325.0,6146525.0
MONTEVIDEO,LEVE,576965.0,6137900.0
MONTEVIDEO,LEVE,570990.0,6143425.0
MALDONADO,LEVE,685450.0,6137215.0
TREINTA Y TRES,LEVE,746140.0,6321800.0
SAN JOSE,SIN LESIONADOS,535280.0,6168045.0
PAYSANDU,LEVE,399190.0,6425270.0
SALTO,SIN LESIONADOS,409760.0,6527005.0
CANELONES,LEVE,571980.0,6157265.0
MALDONADO,SIN LESIONADOS,702640.0,6149940.0
CANELONES,LEVE,594405.0,6205095.0
MONTEVIDEO,LEVE,574805.0,6142925.0
CANELONES,LEVE,596820.0,6148585.0
MALDONADO,LEVE,686990.0,6134930.0
MALDONADO,GRAVE,687240.0,6138140.0
CERRO LARGO,LEVE,764395.0,6415060.0
COLONIA,SIN LESIONADOS,370365.0,6252135.0
MALDONADO,SIN LESIONADOS,720600.0,6145650.0
CANELONES,LEVE,613040.0,6152400.0
CANELONES,LEVE,614595.0,6152460.0
PAYSANDU,SIN LESIONADOS,400380.0,6424060.0
MONTEVIDEO,GRAVE,572915.0,6140835.0
COLONIA,LEVE,369530.0,6252370.0
MALDONADO,LEVE,693830.0,6146850.0
TACUAREMBO,LEVE,593855.0,6487495.0
TREINTA Y TRES,LEVE,743565.0,6319525.0
MONTEVIDEO,LEVE,575370.0,6137570.0
SALTO,SIN LESIONADOS,406430.0,6529630.0
MONTEVIDEO,SIN LESIONADOS,578210.0,6139260.0
SALTO,GRAVE,407750.0,6527475.0
PAYSANDU,LEVE,408625.0,6439260.0
PAYSANDU,LEVE,401355.0,6429050.0
CANELONES,LEVE,568665.0,6167145.0
MONTEVIDEO,LEVE,559245.0,6150030.0
CANELONES,LEVE,570940.0,6152885.0
MALDONADO,LEVE,687700.0,6132230.0
CANELONES,SIN LESIONADOS,557020.0,6186830.0
CANELONES,LEVE,571985.0,6156955.0
MONTEVIDEO,SIN LESIONADOS,577475.0,6135345.0
SALTO,GRAVE,488635.0,6539380.0
MALDONADO,LEVE,679455.0,6137920.0
MALDONADO,GRAVE,695420.0,6139380.0
CANELONES,LEVE,568715.0,6180745.0
MALDONADO,SIN LESIONADOS,688860.0,6135865.0
MALDONADO,GRAVE,689625.0,6147720.0
RIO NEGRO,SIN LESIONADOS,377725.0,6334740.0
MALDONADO,SIN LESIONADOS,679145.0,6137840.0
MALDONADO,LEVE,689655.0,6132345.0
MONTEVIDEO,LEVE,571320.0,6145805.0
LAVALLEJA,LEVE,661540.0,6194865.0
CANELONES,GRAVE,629980.0,6161740.0
CANELONES,LEVE,594750.0,6159045.0
MONTEVIDEO,GRAVE,577260.0,6135030.0
ROCHA,SIN LESIONADOS,775755.0,6203330.0
RIVERA,LEVE,638625.0,6576335.0
SAN JOSE,LEVE,553710.0,6154125.0
MONTEVIDEO,SIN LESIONADOS,579455.0,6141065.0
MONTEVIDEO,LEVE,567350.0,6143445.0
SALTO,LEVE,447375.0,6528345.0
COLONIA,SIN LESIONADOS,381225.0,6238850.0
CANELONES,LEVE,599810.0,6148950.0
MONTEVIDEO,LEVE,580790.0,6144675.0
MONTEVIDEO,LEVE,577700.0,6144550.0
PAYSANDU,SIN LESIONADOS,399060.0,6423845.0
PAYSANDU,LEVE,481010.0,6419600.0
MONTEVIDEO,SIN LESIONADOS,578555.0,6143180.0
CERRO LARGO,SIN LESIONADOS,700280.0,6361625.0
MALDONADO,SIN LESIONADOS,686295.0,6135220.0
CERRO LARGO,LEVE,766215.0,6415300.0
MONTEVIDEO,GRAVE,574430.0,6141665.0
FLORES,GRAVE,521905.0,6254725.0
CANELONES,LEVE,597865.0,6149315.0
MONTEVIDEO,LEVE,579540.0,6142130.0
LAVALLEJA,LEVE,661665.0,6195020.0
MONTEVIDEO,LEVE,578540.0,6145635.0
CANELONES,LEVE,594475.0,6156560.0
SAN JOSE,LEVE,525655.0,6199840.0
COLONIA,LEVE,478375.0,6204845.0
COLONIA,LEVE,434185.0,6190365.0
SALTO,LEVE,407345.0,6527305.0
CANELONES,LEVE,556635.0,6188635.0
PAYSANDU,LEVE,412365.0,6469750.0
MONTEVIDEO,GRAVE,569510.0,6143120.0
CANELONES,LEVE,572220.0,6156965.0
FLORIDA,LEVE,573335.0,6225780.0
ROCHA,SIN LESIONADOS,750775.0,6231245.0
MALDONADO,LEVE,688505.0,6131720.0
MALDONADO,LEVE,676595.0,6168840.0
SAN JOSE,SIN LESIONADOS,537550.0,6164705.0
MALDONADO,SIN LESIONADOS,695490.0,6134295.0
MONTEVIDEO,LEVE,581045.0,6140955.0
FLORES,SIN LESIONADOS,518050.0,6270865.0
MONTEVIDEO,LEVE,572215.0,6136970.0
CANELONES,LEVE,594850.0,6158575.0
COLONIA,LEVE,381760.0,6237425.0
CANELONES,LEVE,571720.0,6160880.0
CANELONES,LEVE,571995.0,6156650.0
SALTO,LEVE,409475.0,6526470.0
CANELONES,SIN LESIONADOS,630600.0,6151250.0
MONTEVIDEO,LEVE,580410.0,6138660.0
MONTEVIDEO,LEVE,569175.0,6148875.0
MALDONADO,LEVE,687910.0,6132610.0
TREINTA Y TRES,SIN LESIONADOS,745305.0,6321795.0
COLONIA,LEVE,381400.0,6237090.0
COLONIA,SIN LESIONADOS,380830.0,6237290.0
CANELONES,SIN LESIONADOS,603820.0,6176425.0
MONTEVIDEO,LEVE,569875.0,6141740.0
COLONIA,LEVE,421515.0,6188480.0
MONTEVIDEO,SIN LESIONADOS,581005.0,6147965.0
MONTEVIDEO,SIN LESIONADOS,578460.0,6140200.0
FLORES,LEVE,508635.0,6291440.0
PAYSANDU,LEVE,399035.0,6427620.0
CERRO LARGO,LEVE,766910.0,6412900.0
RIVERA,LEVE,642210.0,6579620.0
MONTEVIDEO,SIN LESIONADOS,581500.0,6151560.0
MALDONADO,LEVE,670460.0,6140425.0
MONTEVIDEO,LEVE,578965.0,6148220.0
MONTEVIDEO,SIN LESIONADOS,582265.0,6138245.0
FLORES,LEVE,508610.0,6291355.0
FLORIDA,LEVE,571275.0,6226335.0
MONTEVIDEO,LEVE,575205.0,6137620.0
MONTEVIDEO,LEVE,578980.0,6138985.0
ROCHA,LEVE,744970.0,6180900.0
CANELONES,SIN LESIONADOS,606060.0,6151630.0
TACUAREMBO,LEVE,595375.0,6489365.0
MALDONADO,SIN LESIONADOS,716070.0,6141525.0
MONTEVIDEO,SIN LESIONADOS,579635.0,6143050.0
COLONIA,SIN LESIONADOS,458785.0,6191830.0
LAVALLEJA,SIN LESIONADOS,662375.0,6194950.0
MALDONADO,LEVE,691185.0,6147830.0
CANELONES,SIN LESIONADOS,571680.0,6156840.0
ROCHA,SIN LESIONADOS,758370.0,6270935.0
MONTEVIDEO,LEVE,573855.0,6137310.0
MONTEVIDEO,LEVE,578675.0,6146675.0
DURAZNO,LEVE,544550.0,6306770.0
MONTEVIDEO,SIN LESIONADOS,575705.0,6138380.0
MONTEVIDEO,LEVE,575135.0,6140590.0
CANELONES,LEVE,593465.0,6143280.0
FLORIDA,LEVE,572285.0,6226440.0
MALDONADO,LEVE,693185.0,6134360.0
LAVALLEJA,LEVE,661980.0,6194635.0
CERRO LARGO,LEVE,768875.0,6449260.0
ROCHA,GRAVE,797315.0,6211290.0
CANELONES,GRAVE,598700.0,6148420.0
SALTO,SIN LESIONADOS,408660.0,6527345.0
SALTO,LEVE,407775.0,6525065.0
MALDONADO,SIN LESIONADOS,687875.0,6136645.0
MALDONADO,LEVE,686495.0,6135935.0
RIVERA,GRAVE,638420.0,6581655.0
SORIANO,LEVE,451345.0,6270840.0
CANELONES,GRAVE,603800.0,6150920.0
MALDONADO,LEVE,691205.0,6148130.0
SALTO,LEVE,413140.0,6527105.0
MALDONADO,SIN LESIONADOS,691315.0,6147920.0
MONTEVIDEO,LEVE,578275.0,6137325.0
CERRO LARGO,SIN LESIONADOS,840145.0,6387730.0
CANELONES,SIN LESIONADOS,607520.0,6151610.0
CANELONES,SIN LESIONADOS,607520.0,6151610.0
TACUAREMBO,SIN LESIONADOS,716455.0,6449935.0
MONTEVIDEO,LEVE,570950.0,6146850.0
CERRO LARGO,GRAVE,724350.0,6442530.0
MALDONADO,LEVE,686600.0,6134735.0
TACUAREMBO,LEVE,595870.0,6490560.0
MONTEVIDEO,GRAVE,566255.0,6147070.0
FLORIDA,LEVE,572640.0,6226665.0
DURAZNO,LEVE,544370.0,6304885.0
MALDONADO,LEVE,701745.0,6136610.0
RIO NEGRO,LEVE,441190.0,6381770.0
CERRO LARGO,LEVE,769165.0,6414715.0
COLONIA,SIN LESIONADOS,457945.0,6191320.0
PAYSANDU,LEVE,399350.0,6424805.0
COLONIA,LEVE,479340.0,6205640.0
CANELONES,LEVE,576085.0,6159485.0
MONTEVIDEO,LEVE,575695.0,6141400.0
COLONIA,SIN LESIONADOS,381095.0,6238765.0
MALDONADO,LEVE,697800.0,6135280.0
CANELONES,LEVE,594680.0,6159530.0
SALTO,LEVE,408250.0,6525420.0
TACUAREMBO,SIN LESIONADOS,596360.0,6490645.0
MALDONADO,SIN LESIONADOS,687540.0,6131540.0
CANELONES,LEVE,586585.0,6160875.0
SORIANO,LEVE,387540.0,6288235.0
PAYSANDU,LEVE,398535.0,6423790.0
MALDONADO,LEVE,686185.0,6133925.0
LAVALLEJA,SIN LESIONADOS,685275.0,6200445.0
COLONIA,LEVE,382075.0,6237985.0
CANELONES,LEVE,609620.0,6162330.0
LAVALLEJA,LEVE,663200.0,6195030.0
CANELONES,LEVE,620660.0,6153280.0
COLONIA,SIN LESIONADOS,459875.0,6189915.0
CANELONES,LEVE,617465.0,6193115.0
MALDONADO,SIN LESIONADOS,690175.0,6147680.0
PAYSANDU,LEVE,399215.0,6425455.0
MALDONADO,LEVE,698390.0,6135395.0
MONTEVIDEO,LEVE,572115.0,6141315.0
CANELONES,SIN LESIONADOS,609805.0,6161370.0
CANELONES,LEVE,589050.0,6141775.0
COLONIA,SIN LESIONADOS,481865.0,6189115.0
ROCHA,LEVE,761170.0,6161625.0
CANELONES,GRAVE,570700.0,6159325.0
DURAZNO,LEVE,543175.0,6306800.0
FLORIDA,LEVE,572215.0,6226510.0
MALDONADO,SIN LESIONADOS,695610.0,6134430.0
MONTEVIDEO,SIN LESIONADOS,578025.0,6140370.0
MONTEVIDEO,LEVE,578630.0,6145010.0
SALTO,LEVE,408215.0,6526135.0
SORIANO,LEVE,387160.0,6287905.0
CANELONES,LEVE,590840.0,6162645.0
COLONIA,SIN LESIONADOS,422810.0,6185390.0
CANELONES,SIN LESIONADOS,601550.0,6150140.0
MONTEVIDEO,SIN LESIONADOS,574725.0,6138480.0
MONTEVIDEO,LEVE,574365.0,6139840.0
MONTEVIDEO,LEVE,570620.0,6148260.0
SALTO,SIN LESIONADOS,408390.0,6526375.0
MONTEVIDEO,SIN LESIONADOS,573895.0,6138095.0
RIVERA,GRAVE,638155.0,6579300.0
MALDONADO,SIN LESIONADOS,686160.0,6133105.0
MONTEVIDEO,SIN LESIONADOS,573855.0,6144830.0
CANELONES,LEVE,595145.0,6158680.0
COLONIA,SIN LESIONADOS,422765.0,6189575.0
MALDONADO,LEVE,685580.0,6137875.0
MONTEVIDEO,LEVE,568010.0,6140705.0
COLONIA,SIN LESIONADOS,467830.0,6203495.0
SAN JOSE,LEVE,525405.0,6200195.0
MONTEVIDEO,LEVE,576285.0,6138375.0
MONTEVIDEO,LEVE,577795.0,6136260.0
ROCHA,LEVE,745340.0,6181610.0
COLONIA,SIN LESIONADOS,465825.0,6238295.0
MALDONADO,LEVE,689445.0,6146755.0
SALTO,LEVE,413085.0,6520315.0
TACUAREMBO,GRAVE,596835.0,6491290.0
CANELONES,SIN LESIONADOS,571800.0,6160740.0
MONTEVIDEO,SIN LESIONADOS,585120.0,6149630.0
ROCHA,SIN LESIONADOS,744425.0,6182415.0
CERRO LARGO,GRAVE,767755.0,6440315.0
TACUAREMBO,LEVE,596015.0,6490425.0
MALDONADO,LEVE,687980.0,6134820.0
CANELONES,LEVE,570680.0,6153865.0
PAYSANDU,LEVE,397880.0,6424460.0
SORIANO,SIN LESIONADOS,403960.0,6320865.0
COLONIA,LEVE,433555.0,6230490.0
MONTEVIDEO,LEVE,579205.0,6142895.0
MALDONADO,SIN LESIONADOS,687270.0,6131900.0
MALDONADO,SIN LESIONADOS,658020.0,6142400.0
MONTEVIDEO,LEVE,573880.0,6137825.0
ROCHA,LEVE,759215.0,6164860.0
SALTO,SIN LESIONADOS,409745.0,6526885.0
MONTEVIDEO,SIN LESIONADOS,570020.0,6141000.0
RIO NEGRO,SIN LESIONADOS,413800.0,6374125.0
COLONIA,GRAVE,422590.0,6185150.0
TACUAREMBO,GRAVE,596545.0,6491425.0
LAVALLEJA,SIN LESIONADOS,660030.0,6194545.0
MONTEVIDEO,GRAVE,572365.0,6136520.0
CANELONES,LEVE,572355.0,6157410.0
CANELONES,LEVE,595775.0,6202585.0
RIVERA,LEVE,637655.0,6582135.0
MONTEVIDEO,LEVE,579790.0,6143270.0
SORIANO,LEVE,443535.0,6244805.0
MALDONADO,LEVE,678890.0,6138015.0
CERRO LARGO,LEVE,766770.0,6412995.0
MONTEVIDEO,SIN LESIONADOS,579955.0,6139650.0
MONTEVIDEO,LEVE,579070.0,6142005.0
CANELONES,SIN LESIONADOS,602735.0,6158720.0
MALDONADO,LEVE,686980.0,6133360.0
MALDONADO,SIN LESIONADOS,678290.0,6137960.0
SALTO,SIN LESIONADOS,407865.0,6526400.0
MONTEVIDEO,LEVE,583100.0,6149470.0
MONTEVIDEO,LEVE,567430.0,6140505.0
RIO NEGRO,LEVE,380275.0,6331810.0
MONTEVIDEO,LEVE,579970.0,6143880.0
MALDONADO,SIN LESIONADOS,686695.0,6134490.0
MONTEVIDEO,LEVE,576290.0,6142325.0
MONTEVIDEO,LEVE,578245.0,6137435.0
SORIANO,LEVE,403330.0,6320220.0
SALTO,LEVE,410655.0,6525800.0
COLONIA,LEVE,467150.0,6202520.0
MONTEVIDEO,LEVE,573805.0,6155910.0
SALTO,LEVE,408845.0,6527715.0
MONTEVIDEO,SIN LESIONADOS,577450.0,6136530.0
MALDONADO,LEVE,687120.0,6137760.0
MONTEVIDEO,LEVE,573820.0,6137720.0
MONTEVIDEO,LEVE,566730.0,6151775.0
CERRO LARGO,SIN LESIONADOS,766405.0,6417265.0
SORIANO,SIN LESIONADOS,404155.0,6320900.0
MALDONADO,SIN LESIONADOS,663245.0,6149955.0
MALDONADO,LEVE,685785.0,6134745.0
MALDONADO,LEVE,688095.0,6132365.0
TACUAREMBO,LEVE,596425.0,6490855.0
COLONIA,SIN LESIONADOS,436160.0,6232525.0
SALTO,LEVE,409210.0,6527520.0
MONTEVIDEO,SIN LESIONADOS,577390.0,6136025.0
RIO NEGRO,SIN LESIONADOS,401310.0,6350395.0
MONTEVIDEO,SIN LESIONADOS,577660.0,6136585.0
MALDONADO,LEVE,694385.0,6135030.0
MALDONADO,GRAVE,685675.0,6136355.0
CANELONES,LEVE,584795.0,6186785.0
MALDONADO,LEVE,695035.0,6134915.0
RIVERA,GRAVE,639255.0,6579915.0
MALDONADO,SIN LESIONADOS,718325.0,6154625.0
MONTEVIDEO,LEVE,580650.0,6144595.0
MONTEVIDEO,LEVE,581040.0,6153255.0
MALDONADO,LEVE,687080.0,6132590.0
SAN JOSE,LEVE,554010.0,6188825.0
MALDONADO,SIN LESIONADOS,690285.0,6149240.0
SALTO,LEVE,411335.0,6527200.0
SORIANO,LEVE,404395.0,6318980.0
DURAZNO,LEVE,544010.0,6308770.0
MONTEVIDEO,LEVE,576125.0,6141125.0
MONTEVIDEO,LEVE,576850.0,6134660.0
MONTEVIDEO,LEVE,577630.0,6141820.0
RIVERA,GRAVE,639230.0,6579690.0
MONTEVIDEO,LEVE,576360.0,6148105.0
SALTO,LEVE,409475.0,6527625.0
TACUAREMBO,GRAVE,596865.0,6490090.0
ROCHA,LEVE,725970.0,6148595.0
MONTEVIDEO,LEVE,576315.0,6138010.0
SAN JOSE,LEVE,535665.0,6167860.0
CANELONES,LEVE,598090.0,6148780.0
MALDONADO,SIN LESIONADOS,686505.0,6136030.0
PAYSANDU,LEVE,398370.0,6426350.0
CANELONES,SIN LESIONADOS,572885.0,6158810.0
MONTEVIDEO,LEVE,562405.0,6141380.0
TREINTA Y TRES,SIN LESIONADOS,741680.0,6318185.0
MALDONADO,SIN LESIONADOS,663800.0,6143935.0
MONTEVIDEO,LEVE,566665.0,6143095.0
MALDONADO,SIN LESIONADOS,685350.0,6134180.0
CANELONES,LEVE,601050.0,6159850.0
MONTEVIDEO,LEVE,569660.0,6141380.0
MALDONADO,LEVE,686395.0,6135025.0
MONTEVIDEO,SIN LESIONADOS,559510.0,6149300.0
MONTEVIDEO,SIN LESIONADOS,576785.0,6142740.0
MONTEVIDEO,GRAVE,568425.0,6149960.0
COLONIA,SIN LESIONADOS,371565.0,6249835.0
SALTO,LEVE,408570.0,6527605.0
COLONIA,SIN LESIONADOS,478480.0,6205910.0
RIVERA,LEVE,639655.0,6580750.0
CERRO LARGO,LEVE,765595.0,6415085.0
FLORIDA,LEVE,572920.0,6226955.0
SALTO,SIN LESIONADOS,470535.0,6533970.0
COLONIA,SIN LESIONADOS,469275.0,6200570.0
FLORIDA,LEVE,572120.0,6228575.0
CANELONES,LEVE,589195.0,6146855.0
TACUAREMBO,SIN LESIONADOS,618475.0,6505665.0
MONTEVIDEO,LEVE,578615.0,6137015.0
SALTO,LEVE,410050.0,6526715.0
MALDONADO,SIN LESIONADOS,691185.0,6147830.0
CANELONES,LEVE,592365.0,6144345.0
CANELONES,LEVE,594365.0,6157915.0
CERRO LARGO,SIN LESIONADOS,698450.0,6359625.0
MALDONADO,LEVE,695845.0,6148925.0
MALDONADO,LEVE,656115.0,6141555.0
MONTEVIDEO,LEVE,578370.0,6136770.0
SORIANO,LEVE,404095.0,6320170.0
MALDONADO,LEVE,659750.0,6151330.0
DURAZNO,GRAVE,543795.0,6305640.0
PAYSANDU,LEVE,480180.0,6420365.0
TREINTA Y TRES,SIN LESIONADOS,779620.0,6321015.0
MONTEVIDEO,LEVE,571155.0,6144125.0
ARTIGAS,LEVE,551725.0,6635690.0
PAYSANDU,SIN LESIONADOS,399185.0,6423740.0
MONTEVIDEO,LEVE,578430.0,6137670.0
MONTEVIDEO,LEVE,580285.0,6149405.0
PAYSANDU,LEVE,399720.0,6424755.0
CERRO LARGO,LEVE,850050.0,6371255.0
CANELONES,LEVE,601535.0,6174415.0
CANELONES,SIN LESIONADOS,565980.0,6178445.0
COLONIA,LEVE,369355.0,6246595.0
TACUAREMBO,SIN LESIONADOS,596690.0,6491285.0
MONTEVIDEO,LEVE,578965.0,6148220.0
COLONIA,SIN LESIONADOS,422920.0,6189140.0
SALTO,LEVE,412620.0,6525625.0
MALDONADO,LEVE,694470.0,6148905.0
FLORES,SIN LESIONADOS,497930.0,6302240.0
ROCHA,SIN LESIONADOS,826360.0,6260405.0
SORIANO,SIN LESIONADOS,372805.0,6256080.0
MALDONADO,LEVE,723930.0,6222020.0
SAN JOSE,LEVE,537550.0,6164705.0
MONTEVIDEO,LEVE,574220.0,6138850.0
TACUAREMBO,LEVE,562415.0,6408625.0
CERRO LARGO,LEVE,767740.0,6413655.0
RIO NEGRO,LEVE,440405.0,6381885.0
FLORIDA,SIN LESIONADOS,561660.0,6268505.0
MONTEVIDEO,LEVE,573805.0,6143465.0
TACUAREMBO,SIN LESIONADOS,600320.0,6492705.0
TREINTA Y TRES,LEVE,797140.0,6322145.0
MONTEVIDEO,GRAVE,576230.0,6139060.0
RIO NEGRO,SIN LESIONADOS,406515.0,6382175.0
ARTIGAS,LEVE,551140.0,6637230.0
MONTEVIDEO,LEVE,578750.0,6139210.0
CANELONES,SIN LESIONADOS,607710.0,6151650.0
SAN JOSE,LEVE,525660.0,6201300.0
MONTEVIDEO,LEVE,575675.0,6142915.0
PAYSANDU,LEVE,479045.0,6419090.0
SALTO,LEVE,408995.0,6526885.0
MONTEVIDEO,LEVE,576230.0,6139060.0
TACUAREMBO,SIN LESIONADOS,623270.0,6508935.0
TACUAREMBO,SIN LESIONADOS,623270.0,6508935.0
CANELONES,LEVE,601005.0,6149855.0
MONTEVIDEO,LEVE,579385.0,6142665.0
MALDONADO,LEVE,692595.0,6132860.0
MONTEVIDEO,SIN LESIONADOS,575215.0,6138120.0
COLONIA,SIN LESIONADOS,468600.0,6200575.0
TREINTA Y TRES,LEVE,744220.0,6320235.0
MONTEVIDEO,LEVE,577830.0,6137975.0
LAVALLEJA,LEVE,662815.0,6195335.0
SORIANO,SIN LESIONADOS,403450.0,6320875.0
COLONIA,SIN LESIONADOS,457130.0,6191250.0
CERRO LARGO,LEVE,766560.0,6414040.0
MONTEVIDEO,SIN LESIONADOS,575315.0,6142420.0
RIVERA,LEVE,640725.0,6572970.0
MONTEVIDEO,LEVE,566985.0,6140875.0
MONTEVIDEO,SIN LESIONADOS,564985.0,6157790.0
MONTEVIDEO,SIN LESIONADOS,577625.0,6143680.0
MONTEVIDEO,GRAVE,575370.0,6137570.0
MONTEVIDEO,LEVE,578710.0,6137570.0
MONTEVIDEO,GRAVE,579490.0,6145605.0
MONTEVIDEO,LEVE,575695.0,6141400.0
TREINTA Y TRES,GRAVE,744245.0,6320020.0
MONTEVIDEO,LEVE,585265.0,6138680.0
MALDONADO,LEVE,694735.0,6135275.0
MONTEVIDEO,LEVE,579145.0,6146510.0
SORIANO,LEVE,404915.0,6319270.0
SALTO,LEVE,408060.0,6527735.0
ARTIGAS,LEVE,551830.0,6634905.0
CANELONES,LEVE,569295.0,6158630.0
MONTEVIDEO,SIN LESIONADOS,573685.0,6136870.0
MONTEVIDEO,GRAVE,571080.0,6148355.0
COLONIA,SIN LESIONADOS,422915.0,6185690.0
RIVERA,LEVE,637910.0,6581615.0
CANELONES,GRAVE,571860.0,6158735.0
CANELONES,GRAVE,598910.0,6148145.0
MONTEVIDEO,LEVE,577750.0,6136020.0
CANELONES,LEVE,599165.0,6148290.0
COLONIA,LEVE,407485.0,6247060.0
TREINTA Y TRES,LEVE,744785.0,6318420.0
MONTEVIDEO,LEVE,581645.0,6139240.0
CANELONES,LEVE,595365.0,6145915.0
SALTO,SIN LESIONADOS,407865.0,6527330.0
SAN JOSE,LEVE,494800.0,6197560.0
MALDONADO,LEVE,686495.0,6135530.0
COLONIA,LEVE,422705.0,6185365.0
MONTEVIDEO,LEVE,574460.0,6140445.0
RIO NEGRO,LEVE,379100.0,6333555.0
CERRO LARGO,GRAVE,765615.0,6415215.0
MONTEVIDEO,SIN LESIONADOS,577490.0,6141060.0
FLORIDA,LEVE,566135.0,6220400.0
MALDONADO,SIN LESIONADOS,657960.0,6140295.0
SORIANO,LEVE,403670.0,6318360.0
