departamento,gravedad,latitud,longitud
3,0,-34.79172782325761,-54.91647898853286
1,0,-34.88831871585592,-56.05556007181323
8,0,-30.529683282946262,-56.42813751052236
16,0,-33.860492407779496,-55.54128022239891
3,0,-34.90461615280935,-54.95439514033933
1,0,-34.90023199873006,-56.18134575451523
16,0,-34.10063941138862,-56.205007740163204
1,0,-34.89705240511863,-56.16463203910328
18,0,-33.90227159241729,-54.77195746179406
9,0,-31.385130747024764,-57.967635248881976
1,0,-34.86577722793996,-56.115716472773876
18,0,-34.37836354092886,-55.25769745554065
19,0,-31.724041690687447,-55.99223501323789
17,0,-33.38105444405545,-56.51968895298851
1,0,-34.767092193440874,-56.26647637199322
3,0,-34.69862237680033,-55.2349621886792
2,1,-34.44495849194351,-55.82497177095949
1,1,-34.8293364349073,-56.226610934595605
8,0,-30.47723529058047,-57.40934218549936
2,0,-34.720937770625866,-55.959067763949086
3,0,-34.90504401677395,-54.8158400683053
3,0,-34.89926757854931,-54.93400995963875
9,0,-31.388710448012137,-57.9655159419059
9,0,-31.388373684464028,-57.968299528723016
10,0,-32.319841709158055,-58.07374650966655
13,0,-34.3908078082301,-57.44727596700801
7,0,-30.905937173733832,-55.532563496124716
4,0,-34.0453490405947,-53.55371341148456
1,0,-34.86442422150671,-56.221140624663704
3,0,-34.895205213643955,-54.94166190530896
9,0,-31.382446538222,-57.87669253766868
18,0,-34.37656862351387,-55.2269040529248
4,0,-34.659095326872055,-54.167394692169076
18,0,-34.5996849675451,-55.46637465049565
3,0,-34.90193097495191,-54.96091826521463
5,1,-32.379529461150774,-54.16918376110712
1,0,-34.73665629480823,-56.167997344060105
9,0,-31.383932528550805,-57.95899933967574
7,0,-30.899111750299962,-55.53931119158609
3,0,-34.901916284933726,-54.96004316871504
2,0,-34.777345368236205,-55.45806710849848
1,0,-34.88069217040651,-56.15248737795075
19,0,-32.797168905917914,-56.52808642939639
18,0,-33.58397223326835,-54.62596111118763
13,1,-34.311165833180745,-57.35392907841747
13,0,-34.28778054505199,-57.23382322177041
2,1,-34.52927916977802,-56.271292133606934
2,1,-34.57937035099269,-56.293805834579175
1,0,-34.9010374816613,-56.17378560707361
14,0,-34.775852642045884,-56.36513975616078
5,0,-32.36661721376292,-54.160343745462
19,0,-32.80659956679169,-56.51735517514871
10,0,-32.30448411082252,-58.06039472189916
16,0,-34.06376683999025,-56.19316138034317
9,0,-31.406357405307425,-57.97032499889936
13,0,-34.369943357506315,-57.84597835347742
15,1,-33.52048609057819,-56.89969149127357
1,0,-34.88466177432846,-56.15277491161468
12,0,-33.265511080425924,-58.02982651948725
2,0,-34.72386762142171,-55.95897643084297
10,0,-32.313593146139866,-58.065971448417564
16,0,-34.19902243221335,-56.34067896521525
2,0,-34.72422675758935,-56.232014490768904
9,0,-31.380916826025576,-57.96412167597992
10,1,-32.311088124594974,-58.09515321823915
10,0,-32.3157426824537,-58.0731138897972
13,0,-34.468456788353336,-57.840547016972934
16,0,-34.07768431297437,-56.22570633727782
2,0,-34.37701142098796,-55.959535425302285
9,0,-31.376897553702563,-57.96471157530174
17,0,-32.831477482125976,-56.50108720339819
13,0,-34.455929893785736,-57.839387229407286
3,0,-34.91979463109575,-54.96168036903394
1,0,-34.9056189879708,-56.184576019499275
16,0,-34.135635639883155,-56.27880943241453
3,0,-34.90373048887306,-54.96339076924183
11,0,-32.660227298437285,-58.13031430224256
6,0,-33.21864549668914,-54.35284303442215
14,0,-34.334877206996424,-56.73212730411444
2,0,-34.782573884369874,-55.54966042319719
12,1,-33.25506382923857,-58.02251139448274
7,0,-30.897434732268536,-55.55063576500208
1,0,-34.90930958338827,-56.150715650597085
1,0,-34.8841892565222,-56.196058982168196
2,0,-34.77998429123139,-55.55178213050181
3,0,-34.79179829304181,-54.91532971788399
18,0,-34.37862467491462,-55.25703952885144
1,0,-34.87604967268996,-56.14624349069479
1,0,-34.87080186060728,-56.253138190284595
1,0,-34.89992637271713,-56.17614991012182
13,0,-34.47053262762545,-57.84682877634768
2,0,-34.709277960444446,-56.242471974399685
15,0,-33.512765712614744,-56.88957892169069
14,0,-34.337744375826105,-56.70439511702681
12,0,-33.24662344534225,-58.02885355034562
8,0,-30.40568583943932,-56.47940540812761
16,0,-34.09315129243585,-56.218627864427496
1,0,-34.879294211275784,-56.15244701734432
14,0,-34.39588461764476,-56.54769257937034
3,0,-34.90469586148735,-54.94842890375228
3,0,-34.78350663274543,-54.871227843129184
5,0,-31.915682866850947,-54.148024903787864
19,0,-31.710474945871884,-55.98789664886453
2,0,-34.79636131238392,-55.90696344084536
11,0,-33.11944863638858,-58.299132818939995
6,0,-33.01763127168513,-55.010490527008294
14,0,-34.744930311947655,-56.460312151752156
9,0,-31.387291430309833,-57.92548418476361
1,0,-34.83263568121276,-56.14045834110112
1,0,-34.89586733452094,-56.0996889035225
18,0,-34.36905739326561,-55.197267746524034
12,0,-33.24055287417311,-57.929230000843745
19,0,-31.571420098100354,-55.73165864645362
15,1,-33.51430567054833,-56.89727588649611
2,1,-34.716219351883225,-55.87951684283243
1,1,-34.887756088552145,-56.15039032657669
1,0,-34.88171259390002,-56.253094210076746
10,0,-32.31744468955595,-58.07451494738261
11,0,-32.711107707728615,-57.64511371872206
15,0,-33.52237941935616,-56.898720120707814
6,0,-33.23497302382265,-54.38732675440202
9,0,-31.276301809079218,-57.161361907079616
11,0,-32.70425787310833,-57.635142171067805
15,0,-33.514614829672304,-56.88968425031607
18,1,-33.770346673274496,-54.7612902578047
3,1,-34.885055445890735,-54.98425684847317
15,0,-33.70049392278129,-56.80619557714702
1,0,-34.8921430472478,-56.15882672308742
3,0,-34.89612569727404,-54.95345677686014
11,0,-32.93513941773227,-57.98282081519521
10,0,-32.00526613847681,-57.84318450290687
16,0,-34.10093246077649,-56.215520845557585
19,0,-31.706355308961953,-55.97475043696236
18,0,-34.02710067833293,-54.749531434256724
1,0,-34.90768600036597,-56.16364866610155
7,1,-30.90269588254752,-55.5531721692613
8,0,-30.409332943912986,-56.477512059174565
2,0,-34.848552161475645,-55.977424972416706
12,0,-33.25980034077092,-58.02235186272377
15,0,-33.41409669846125,-56.65002189692217
3,0,-34.91155104988786,-54.945959963797996
5,0,-32.36468640985564,-54.17070915078447
2,0,-34.82060280308706,-55.96191582178589
7,0,-30.898734499864204,-55.53387654467924
5,0,-32.365631295032905,-54.17062657792209
2,0,-34.45707396627494,-56.391949346418535
2,0,-34.590349130208416,-55.91070462125406
2,0,-34.80288091464114,-56.0047180065615
1,0,-34.878947900045475,-56.085976931158044
2,0,-34.70716933394996,-56.215628994166714
5,0,-32.601809733533145,-53.39497820757179
2,0,-34.77129050002528,-56.006572712917496
3,0,-34.89535857652057,-54.86692257547793
14,0,-34.00832396403546,-56.7170750186225
4,0,-33.67558594883007,-54.206122990542625
4,0,-34.487752955327565,-54.33427421878247
19,0,-32.61145842439878,-55.83353061812404
16,0,-34.132598205144994,-55.58303443541664
10,0,-32.38496198190779,-57.346804297114595
1,0,-34.87023789210111,-56.22781458647017
10,0,-32.33277801643586,-58.080008455832484
1,0,-34.80040874567768,-56.122919534805014
19,0,-31.733432868546604,-55.97635238208372
2,0,-34.61327230799669,-56.35819952785066
1,0,-34.851528669754394,-56.22809881505047
16,0,-34.09375191545231,-56.22089878128426
18,0,-34.37394541729124,-55.232559777827
1,0,-34.792252280613354,-56.13612275899747
18,0,-34.38212198484442,-55.233693023136915
1,0,-34.87302914953259,-56.18571855827194
13,0,-34.00083764433434,-58.29096002827726
4,0,-34.198373804104776,-53.85848276054591
13,1,-33.94308527937025,-57.81565352424847
17,0,-33.377575728440185,-56.52986748982582
16,0,-34.09697795342883,-56.19669474365915
9,0,-31.064937796752396,-57.787294103796164
1,0,-34.90859843490617,-56.14574248667168
8,0,-30.398303429652117,-56.46138335838706
19,0,-32.620360001451914,-55.835333704885024
1,0,-34.85515406042656,-56.14974114357008
18,1,-34.372166057143886,-55.24048110590165
1,1,-34.88674444729051,-56.13480665045142
18,0,-34.374313278976764,-55.24244801046877
2,0,-34.77328947177897,-55.84956842027903
1,0,-34.88114910102302,-56.15335808628664
2,0,-34.71818777912087,-55.95910223017268
3,0,-34.90454155723204,-54.96337073631239
8,0,-30.411389014425666,-56.461623865381895
1,0,-34.79533791673435,-56.16478480199969
17,0,-33.37679783666226,-56.52691525813125
3,0,-34.90098785855339,-54.945074082097925
2,0,-34.65655011909407,-55.97460562506519
13,0,-34.43349682442605,-57.43819735976755
2,0,-34.528038407996426,-56.28258050651135
1,0,-34.803687199262335,-56.22745187626188
14,0,-34.21986963423614,-56.85218641307315
2,0,-34.761772678654616,-56.01712161424603
1,0,-34.865341706559185,-56.25975185441938
11,0,-33.032407423980224,-57.28212129013886
3,0,-34.89704483289821,-54.96793291536555
3,0,-34.861597960131185,-54.9455624689601
1,1,-34.90238997877847,-56.17377206090993
8,1,-30.483475908932263,-56.41658234866265
1,0,-34.87787825081449,-56.08763007087796
6,0,-32.938778382389565,-53.94241312106022
1,0,-34.845741013217136,-56.12572016061856
18,0,-34.39443943394705,-55.17295690488816
12,0,-33.248854965351754,-58.031670634282555
8,0,-30.431611780208765,-57.43950698083628
3,0,-34.83159682896918,-54.631915734382744
1,0,-34.898782736576386,-56.1348445959026
8,0,-30.292654003326653,-57.53351496699045
7,1,-30.86486615408279,-55.61246619121747
18,0,-34.37521364839562,-55.239221129451096
1,0,-34.87530735669219,-56.25999078275689
1,0,-34.862290798964715,-56.21191639556862
1,0,-34.843565653487666,-56.13044628551262
5,0,-32.369731592020884,-54.1665146289696
13,0,-34.285941101814984,-57.228874491458406
1,0,-34.893927735711465,-56.16263899739139
3,0,-34.9098917029009,-54.97330734973488
12,0,-33.25878966875031,-58.03549117554803
2,0,-34.79199090020335,-55.937844945257915
1,0,-34.90147069120969,-56.17783099479856
12,0,-33.247093230866085,-58.03202562872918
4,0,-34.65983240700512,-54.16420598682148
2,1,-34.75490447170371,-56.22774261893254
12,0,-33.25978919851945,-58.02916890697504
10,0,-32.31977404452726,-58.08691852360666
13,0,-34.29391057303951,-57.23514414261074
1,0,-34.865642618272666,-56.23551590110441
1,0,-34.77754471287645,-56.167149920583064
1,0,-34.884327855337375,-56.13734884598963
1,0,-34.86197084491997,-56.30748074925038
16,0,-34.09442344700046,-56.22013381018999
1,0,-34.843722863777785,-56.20618714235175
17,0,-33.370320863471214,-56.50813816312537
12,0,-33.2569519102178,-58.02870622202863
3,0,-34.831914600071975,-54.8074962858239
2,1,-34.73583219298419,-55.874664492546714
17,1,-32.9209856414023,-56.47432903008615
1,1,-34.88556127338986,-56.1854308022254
11,0,-33.16827343592089,-58.178186432434956
1,0,-34.82400812264605,-56.138196980859995
3,1,-34.85926849524646,-55.13670328717582
1,0,-34.835876096285844,-56.205934375702874
13,0,-34.2604806945711,-57.61635361806736
12,0,-33.26726175323219,-57.99763715482249
10,1,-32.32013351795645,-58.0712534802358
1,0,-34.90583264227498,-56.18282258034217
3,0,-34.91009685193494,-54.9586368813399
3,1,-34.86216163485069,-54.733795112508815
10,0,-32.29160961577679,-58.07872355720578
2,0,-34.69599120155276,-55.871437516211
1,0,-34.821271958996554,-56.14019369982774
19,0,-31.697705019376667,-55.96487416398614
15,0,-33.522422782585366,-56.89662016820233
17,1,-33.38777064133519,-56.51879186567699
1,0,-34.882786564425196,-56.18179236591868
7,1,-30.90269588254752,-55.5531721692613
4,0,-34.031235515874265,-53.58405438479538
2,0,-34.74660270661582,-55.99250262679005
9,0,-31.400298570070593,-57.96621306370639
1,0,-34.80582969535416,-56.224042780860835
1,0,-34.88031027604766,-56.075347813547125
4,0,-34.332543819309194,-54.04493540429686
2,0,-34.801195856435946,-55.91821386850877
17,0,-32.881481641218066,-56.80479065484765
8,0,-30.40592777540965,-56.46118535023463
4,0,-34.6543394178369,-54.150921564686335
1,0,-34.91375901294885,-56.161671377545524
4,0,-33.66611940501008,-54.20211665855349
14,1,-34.3380399289631,-56.714939753480245
1,0,-34.88157188747083,-56.18218739490747
14,0,-34.409435386474485,-56.983569527195556
3,0,-34.54644957471317,-54.82078860173948
1,0,-34.892728554182575,-56.16527773457375
1,0,-34.87679643032035,-56.05229992618242
4,0,-34.50669839723397,-54.06008397671689
2,0,-34.78093165676639,-55.87612883747806
10,0,-32.306082009826405,-58.06880444564479
4,0,-34.199972202532216,-53.84876864331945
1,0,-34.796099025225274,-56.23244175584161
1,0,-34.83998230902709,-56.14650671042403
16,0,-33.52207709091837,-56.40562624105097
10,0,-32.307733794749545,-58.09187320982425
10,0,-32.31678808210071,-58.072170156651914
1,0,-34.78053652075386,-56.231274420241405
3,0,-34.917973205819656,-54.86869060106447
2,0,-34.450955668245285,-55.980771915697076
16,0,-34.090334685349795,-56.22960188219709
5,0,-32.357332666719834,-54.164458390670795
2,0,-34.755421763427854,-55.72592193904228
1,0,-34.91066878270866,-56.14522845249086
1,0,-34.89647481259988,-56.15932978972318
12,0,-33.24868349399788,-58.03059518526248
15,0,-33.501085979157864,-56.97093155215903
3,0,-34.91319893300142,-54.86377958103974
2,0,-34.55804771506176,-55.748830803036086
3,0,-34.960770033158106,-54.94029687300728
3,0,-34.90814896277459,-54.95003930577647
13,0,-34.33629157461335,-57.260212705998306
5,0,-32.374535839260396,-54.14766490273863
1,0,-34.8921430472478,-56.15882672308742
1,0,-34.87486289678889,-56.14417684797487
2,0,-34.76358386445629,-55.747813288480515
4,0,-33.883505450190995,-53.524202991556244
16,0,-33.724000839059975,-56.331543306505566
5,0,-32.36818997137567,-54.16411921417795
3,0,-34.750451328068976,-54.65935705938719
19,0,-31.60856059792533,-55.84774322001534
1,0,-34.841049133773296,-56.197244289279766
1,0,-34.89921060107586,-56.176977925944485
13,0,-33.998578831002234,-58.28275115633359
1,0,-34.86802251409418,-56.31722211298561
3,0,-34.893727828038436,-54.94492669660106
5,0,-32.368011293726966,-54.16619649653075
1,0,-34.87198713423113,-56.13917366953971
3,0,-34.94286732186713,-54.93193117085289
1,0,-34.90579192658518,-56.190211392309934
1,0,-34.80519630614673,-56.13669832336722
7,1,-30.878670098655764,-55.57921302742102
1,0,-34.88873147435965,-56.16099547813808
12,0,-33.243837907881066,-58.0221123151318
18,0,-34.600589187956,-55.46657611717934
3,0,-34.936149143881785,-54.93713584568318
1,0,-34.84217482770235,-56.15703859633372
13,0,-34.332442415589185,-57.32379678620898
10,0,-32.32734030901982,-58.07240075866242
5,0,-32.373181853456025,-54.1816533925082
13,0,-33.86841593571156,-58.40150382339875
2,0,-34.226702920583286,-55.73616450141533
7,0,-30.89557901466329,-55.53805709189546
1,0,-34.824723577148426,-56.23152017463536
1,0,-34.835444371509084,-56.16831706563898
2,0,-34.756921251564094,-55.77539175524276
17,1,-33.37805893005848,-56.5264783995007
12,0,-33.25878966875031,-58.03549117554803
13,0,-34.29333243587404,-57.23090475908018
3,0,-34.83944776852803,-54.94190323587992
7,0,-30.886409820298333,-55.549023463671766
5,1,-32.379634776622765,-54.15584553222743
1,0,-34.90309027924647,-56.157565836891145
19,0,-31.71679555994073,-55.98292039182429
5,0,-32.38438989773049,-54.16680060270877
12,0,-33.52598450076219,-58.214188891065966
1,0,-34.83568397826487,-56.170392587928305
3,0,-34.874716986860584,-54.756969502760455
12,0,-33.53749580003212,-58.217526876206996
1,0,-34.90238751381076,-56.18006565007209
1,0,-34.89012642487214,-56.1871367400292
1,0,-34.8986973220693,-56.18108736201872
7,1,-31.145564266437376,-55.64872632342363
2,1,-34.525526077423656,-55.625875342732385
3,0,-34.77775124651235,-55.22639394950586
7,0,-30.940532936587402,-55.5603479152176
3,0,-34.933146454748,-54.940823676244904
3,0,-34.8710023345847,-55.265526718998146
13,0,-34.45822884845418,-57.81954142548772
14,0,-34.33535936355944,-56.70641470785902
4,0,-33.6713531354925,-54.208308607515434
18,0,-34.3652118645766,-55.22409882156862
8,0,-30.405351094490882,-56.46358296880672
17,0,-33.37647640824067,-56.525411919040174
1,0,-34.90280364587528,-56.188325284508856
1,0,-34.90919066408875,-56.146612048338675
3,0,-34.90373048887306,-54.96339076924183
1,0,-34.854100451930414,-56.13460161482122
2,0,-34.84094222735099,-55.99479953630775
1,0,-34.86008091554427,-56.13235104235004
1,0,-34.906039904066105,-56.193602164493875
10,0,-32.30039234929992,-58.090669968285965
19,0,-31.711051346900863,-55.98097797484427
14,1,-34.35161285123122,-56.71505692184514
13,0,-34.01974535946226,-58.259080793031075
13,0,-34.45634251050474,-57.84494360713522
10,0,-32.32394596709976,-58.08431243633928
3,0,-34.78427358258182,-55.33712258451561
17,0,-33.38861708581833,-56.527818932058835
15,0,-33.51846009131994,-56.90400112471027
10,0,-32.316586922090224,-58.095591188963304
1,0,-34.89709602966421,-56.1843319224296
2,0,-34.82755509321544,-55.96828034074839
16,0,-34.09512039389454,-56.21627909545641
11,0,-33.13037586251146,-58.289110232789575
2,0,-34.71858584084181,-56.1963001068748
6,0,-33.22858419173283,-54.37936351434129
13,1,-34.43496635925381,-57.443320650608186
9,0,-31.385612304376732,-57.96359121914058
16,0,-34.09715724784074,-56.196530440863754
19,0,-31.709792519239723,-55.98716534010215
3,0,-34.94000967912985,-54.93353569707522
